1/01/15;ANTIOQUIA;30
1/01/15;ANTIOQUIA;33
1/01/15;ANTIOQUIA;29
1/01/15;CALDAS;23
1/01/15;CALDAS;32
1/01/15;CALDAS;38
1/01/15;CALDAS;50
1/01/15;CASANARE;25
1/01/15;CAUCA;30
1/01/15;CAUCA;35
1/01/15;CAUCA;17
1/01/15;CAUCA;24
1/01/15;CAUCA;21
1/01/15;CAUCA;22
1/01/15;CAUCA;34
1/01/15;CESAR;31
1/01/15;CESAR;22
1/01/15;META;28
1/01/15;CUNDINAMARCA;25
1/01/15;CUNDINAMARCA;30
1/01/15;HUILA;43
1/01/15;HUILA;28
1/01/15;HUILA;27
1/01/15;HUILA;32
1/01/15;HUILA;21
1/01/15;MAGDALENA;39
1/01/15;META;23
1/01/15;META;26
1/01/15;META;36
1/01/15;PUTUMAYO;28
1/01/15;RISARALDA;55
1/01/15;SANTANDER;22
1/01/15;SANTANDER;43
1/01/15;SANTANDER;17
1/01/15;SANTANDER;28
1/01/15;SUCRE;67
1/01/15;TOLIMA;46
1/01/15;TOLIMA;27
1/01/15;TOLIMA;21
1/01/15;TOLIMA;23
1/01/15;TOLIMA;70
1/01/15;VALLE;24
1/01/15;VALLE;22
1/01/15;VALLE;65
1/01/15;VALLE;26
1/01/15;VALLE;49
1/01/15;VALLE;17
1/01/15;VALLE;18
1/01/15;VALLE;19
1/01/15;VALLE;29
1/01/15;VALLE;28
1/01/15;VALLE;25
1/01/15;VALLE;18
1/01/15;VALLE;23
1/01/15;VALLE;44
1/01/15;VALLE;38
1/01/15;VALLE;15
1/01/15;VALLE;24
1/01/15;VALLE;23
1/01/15;VALLE;16
1/01/15;VALLE;53
1/01/15;VALLE;23
1/01/15;VALLE;24
1/01/15;VALLE;17
1/01/15;VALLE;14
1/01/15;VALLE;26
1/02/15;CALDAS;18
1/02/15;CALDAS;23
1/02/15;CAUCA;24
1/02/15;CAUCA;16
1/02/15;CAUCA;30
1/02/15;CAUCA;39
1/02/15;CAUCA;22
1/02/15;HUILA;37
1/02/15;TOLIMA;20
1/02/15;TOLIMA;41
1/02/15;VALLE;23
1/02/15;VALLE;36
1/02/15;VALLE;22
1/02/15;VALLE;25
1/02/15;VALLE;21
1/02/15;VALLE;18
1/02/15;VALLE;34
1/02/15;VALLE;24
1/04/15;ANTIOQUIA;24
1/04/15;ANTIOQUIA;21
1/04/15;CAUCA;52
1/04/15;CAUCA;33
1/04/15;CAUCA;27
1/04/15;CESAR;25
1/04/15;RISARALDA;67
1/04/15;VALLE;18
1/04/15;VALLE;32
1/04/15;VALLE;31
1/04/15;VALLE;30
1/05/15;ANTIOQUIA;15
1/05/15;ANTIOQUIA;35
1/05/15;ANTIOQUIA;36
1/05/15;CAUCA;36
1/05/15;CAUCA;54
1/05/15;CAUCA;28
1/05/15;GUAJIRA;44
1/05/15;HUILA;22
1/05/15;META;34
1/05/15;NORTE DE SANTANDER;28
1/05/15;SANTANDER;35
1/05/15;SANTANDER;27
1/05/15;VALLE;15
1/05/15;VALLE;45
1/05/15;VALLE;23
1/05/15;VALLE;59
1/05/15;VALLE;41
1/05/15;VALLE;15
1/05/15;VALLE;26
1/05/15;VALLE;17
1/06/15;ANTIOQUIA;39
1/06/15;ANTIOQUIA;17
1/06/15;ANTIOQUIA;23
1/06/15;ANTIOQUIA;21
1/06/15;ANTIOQUIA;19
1/06/15;RISARALDA;66
1/06/15;SANTANDER;18
1/06/15;TOLIMA;56
1/06/15;VALLE;25
1/06/15;VALLE;33
1/06/15;VALLE;55
1/06/15;VALLE;17
1/09/15;CALDAS;24
1/08/15;ANTIOQUIA;21
1/08/15;ANTIOQUIA;40
1/08/15;CAUCA;39
1/08/15;CESAR;17
1/08/15;CUNDINAMARCA;19
1/08/15;GUAJIRA;31
1/08/15;MAGDALENA;17
1/08/15;META;31
1/08/15;META;44
1/08/15;PUTUMAYO;27
1/08/15;RISARALDA;52
1/08/15;TOLIMA;24
1/08/15;TOLIMA;19
1/08/15;VALLE;80
1/08/15;VALLE;25
1/08/15;VALLE;18
1/08/15;VALLE;17
1/08/15;VALLE;31
1/08/15;VALLE;30
1/08/15;VALLE;37
1/08/15;VALLE;43
1/08/15;VALLE;18
1/08/15;VALLE;32
1/08/15;VALLE;37
1/08/15;VALLE;54
1/09/15;ANTIOQUIA;27
1/09/15;ANTIOQUIA;22
1/09/15;ANTIOQUIA;54
