1/01/17;AMAZONAS;20
1/01/17;ANTIOQUIA;21
1/01/17;ANTIOQUIA;22
1/01/17;ANTIOQUIA;46
1/01/17;ANTIOQUIA;37
1/01/17;ANTIOQUIA;41
1/01/17;ANTIOQUIA;24
1/01/17;ANTIOQUIA;22
1/01/17;ANTIOQUIA;4
1/01/17;ANTIOQUIA;27
1/01/17;ANTIOQUIA;34
1/01/17;ANTIOQUIA;36
1/01/17;ANTIOQUIA;26
1/01/17;ANTIOQUIA;36
1/01/17;ATLÁNTICO;20
1/01/17;ATLÁNTICO;65
1/01/17;ATLÁNTICO;22
1/01/17;ATLÁNTICO;40
1/01/17;ATLÁNTICO;42
1/01/17;ATLÁNTICO;37
1/01/17;ATLÁNTICO;41
1/01/17;BOYACÁ;44
1/01/17;CALDAS;18
1/01/17;CAQUETÁ;33
1/01/17;CAQUETÁ;17
1/01/17;CAQUETÁ;31
1/01/17;CAUCA;34
1/01/17;CAUCA;32
1/01/17;CAUCA;39
1/01/17;CAUCA;24
1/01/17;CAUCA;27
1/01/17;CAUCA;50
1/01/17;CAUCA;39
1/01/17;CAUCA;39
1/01/17;CAUCA;38
1/01/17;CAUCA;24
1/01/17;CAUCA;32
1/01/17;CAUCA;25
1/01/17;CAUCA;28
1/01/17;CESAR;22
1/01/17;CÓRDOBA;61
1/01/17;CUNDINAMARCA;48
1/01/17;CUNDINAMARCA;19
1/01/17;CUNDINAMARCA;22
1/01/17;CUNDINAMARCA;20
1/01/17;CUNDINAMARCA;20
1/01/17;CUNDINAMARCA;35
1/01/17;CUNDINAMARCA;39
1/01/17;CUNDINAMARCA;19
1/01/17;CUNDINAMARCA;58
1/01/17;CUNDINAMARCA;49
1/01/17;CUNDINAMARCA;32
1/01/17;CUNDINAMARCA;20
1/01/17;GUAJIRA;7
1/01/17;HUILA;23
1/01/17;HUILA;42
1/01/17;HUILA;38
1/01/17;HUILA;25
1/01/17;HUILA;22
1/01/17;MAGDALENA;0
1/01/17;MAGDALENA;36
1/01/17;META;21
1/01/17;NARIÑO;17
1/01/17;NARIÑO;26
1/01/17;NARIÑO;37
1/01/17;NARIÑO;24
1/01/17;NARIÑO;25
1/01/17;NORTE DE SANTANDER;31
1/01/17;NORTE DE SANTANDER;23
1/01/17;NORTE DE SANTANDER;23
1/01/17;NORTE DE SANTANDER;16
1/01/17;NORTE DE SANTANDER;17
1/01/17;PUTUMAYO;51
1/01/17;PUTUMAYO;27
1/01/17;QUINDÍO;27
1/01/17;RISARALDA;50
1/01/17;RISARALDA;32
1/01/17;RISARALDA;48
1/01/17;SANTANDER;32
1/01/17;SANTANDER;23
1/01/17;TOLIMA;28
1/01/17;TOLIMA;36
1/01/17;VALLE;34
1/01/17;VALLE;60
1/01/17;VALLE;19
1/01/17;VALLE;30
1/01/17;VALLE;31
1/01/17;VALLE;24
1/01/17;VALLE;28
1/01/17;VALLE;24
1/01/17;VALLE;27
1/01/17;VALLE;47
1/01/17;VALLE;19
1/01/17;VALLE;19
1/01/17;VALLE;36
2/01/17;ANTIOQUIA;50
2/01/17;ANTIOQUIA;18
2/01/17;ANTIOQUIA;30
2/01/17;ANTIOQUIA;19
2/01/17;ATLÁNTICO;68
2/01/17;ATLÁNTICO;30
2/01/17;BOLÍVAR;42
2/01/17;BOLÍVAR;78
2/01/17;CAUCA;66
2/01/17;CAUCA;28
2/01/17;CAUCA;37
2/01/17;CÓRDOBA;29
2/01/17;CUNDINAMARCA;39
2/01/17;CUNDINAMARCA;30
2/01/17;CUNDINAMARCA;40
2/01/17;CUNDINAMARCA;60
2/01/17;META;37
2/01/17;QUINDÍO;29
2/01/17;QUINDÍO;62
2/01/17;RISARALDA;30
2/01/17;RISARALDA;26
2/01/17;RISARALDA;27
2/01/17;TOLIMA;22
2/01/17;VALLE;23
2/01/17;VALLE;48
2/01/17;VALLE;64
2/01/17;VALLE;21
2/01/17;VALLE;18
3/01/17;ANTIOQUIA;25
3/01/17;ATLÁNTICO;61
3/01/17;ATLÁNTICO;54
3/01/17;ATLÁNTICO;8
3/01/17;ATLÁNTICO;39
3/01/17;ATLÁNTICO;19
3/01/17;ATLÁNTICO;26
3/01/17;ATLÁNTICO;44
3/01/17;BOLÍVAR;20
3/01/17;CALDAS;21
3/01/17;CALDAS;66
3/01/17;CAUCA;2
3/01/17;CUNDINAMARCA;43
3/01/17;GUAJIRA;23
3/01/17;GUAJIRA;39
3/01/17;HUILA;48
3/01/17;NARIÑO;16
3/01/17;NARIÑO;17
3/01/17;NORTE DE SANTANDER;66
3/01/17;NORTE DE SANTANDER;59
3/01/17;PUTUMAYO;33
3/01/17;QUINDÍO;28
3/01/17;RISARALDA;58
3/01/17;SANTANDER;46
3/01/17;SANTANDER;17
3/01/17;VALLE;36
3/01/17;VALLE;17
3/01/17;VALLE;22
3/01/17;VALLE;45
3/01/17;VALLE;38
3/01/17;VALLE;42
3/01/17;VALLE;26
3/01/17;VALLE;28
3/01/17;VALLE;35
3/01/17;VALLE;52
4/01/17;ANTIOQUIA;21
4/01/17;ANTIOQUIA;22
4/01/17;ANTIOQUIA;22
4/01/17;ANTIOQUIA;19
4/01/17;ANTIOQUIA;53
4/01/17;ANTIOQUIA;33
4/01/17;ATLÁNTICO;30
4/01/17;ATLÁNTICO;31
4/01/17;ATLÁNTICO;46
4/01/17;ATLÁNTICO;57
4/01/17;CHOCÓ;28
4/01/17;CUNDINAMARCA;33
4/01/17;CUNDINAMARCA;39
4/01/17;CUNDINAMARCA;46
4/01/17;CUNDINAMARCA;25
4/01/17;CUNDINAMARCA;30
4/01/17;CUNDINAMARCA;44
4/01/17;HUILA;39
4/01/17;MAGDALENA;48
4/01/17;META;18
4/01/17;NARIÑO;55
4/01/17;NARIÑO;65
4/01/17;NARIÑO;16
4/01/17;NARIÑO;19
4/01/17;NORTE DE SANTANDER;28
4/01/17;NORTE DE SANTANDER;23
4/01/17;NORTE DE SANTANDER;33
4/01/17;NORTE DE SANTANDER;38
4/01/17;NORTE DE SANTANDER;37
4/01/17;QUINDÍO;26
4/01/17;RISARALDA;22
4/01/17;SANTANDER;25
4/01/17;VALLE;26
4/01/17;VALLE;28
4/01/17;VALLE;21
4/01/17;VALLE;24
4/01/17;VALLE;36
5/01/17;ANTIOQUIA;18
5/01/17;ANTIOQUIA;30
5/01/17;ANTIOQUIA;41
5/01/17;ANTIOQUIA;24
5/01/17;ANTIOQUIA;33
5/01/17;ATLÁNTICO;17
5/01/17;ATLÁNTICO;34
5/01/17;BOLÍVAR;58
5/01/17;CALDAS;21
5/01/17;CAUCA;16
5/01/17;CAUCA;32
5/01/17;CESAR;42
5/01/17;CÓRDOBA;25
5/01/17;CUNDINAMARCA;82
5/01/17;GUAJIRA;32
5/01/17;NARIÑO;25
5/01/17;NARIÑO;27
5/01/17;NORTE DE SANTANDER;25
5/01/17;SUCRE;23
5/01/17;VALLE;51
5/01/17;VALLE;30
5/01/17;VALLE;39
5/01/17;VALLE;51
5/01/17;VALLE;48
5/01/17;VALLE;55
6/01/17;ANTIOQUIA;25
6/01/17;ANTIOQUIA;48
6/01/17;ANTIOQUIA;41
6/01/17;ANTIOQUIA;21
6/01/17;ANTIOQUIA;50
6/01/17;ANTIOQUIA;39
6/01/17;ATLÁNTICO;55
6/01/17;BOYACÁ;45
6/01/17;CAUCA;28
6/01/17;CUNDINAMARCA;17
6/01/17;CUNDINAMARCA;19
6/01/17;CUNDINAMARCA;36
6/01/17;HUILA;45
6/01/17;NARIÑO;29
6/01/17;RISARALDA;36
6/01/17;SANTANDER;28
6/01/17;TOLIMA;62
6/01/17;VALLE;23
6/01/17;VALLE;28
6/01/17;VALLE;28
6/01/17;VALLE;26
6/01/17;VALLE;21
7/01/17;ANTIOQUIA;28
7/01/17;ANTIOQUIA;43
7/01/17;ANTIOQUIA;34
7/01/17;ANTIOQUIA;27
7/01/17;ANTIOQUIA;33
7/01/17;ATLÁNTICO;31
7/01/17;ATLÁNTICO;18
7/01/17;ATLÁNTICO;19
7/01/17;ATLÁNTICO;31
7/01/17;BOYACÁ;29
8/01/17;ANTIOQUIA;18
7/01/17;CALDAS;25
7/01/17;CALDAS;25
7/01/17;CAQUETÁ;35
7/01/17;CAQUETÁ;68
7/01/17;CAUCA;24
7/01/17;CESAR;30
7/01/17;CHOCÓ;19
7/01/17;CHOCÓ;28
7/01/17;CUNDINAMARCA;31
7/01/17;CUNDINAMARCA;27
7/01/17;CUNDINAMARCA;46
7/01/17;CUNDINAMARCA;35
7/01/17;CUNDINAMARCA;54
7/01/17;CUNDINAMARCA;37
7/01/17;MAGDALENA;31
7/01/17;NARIÑO;20
7/01/17;NARIÑO;30
7/01/17;NORTE DE SANTANDER;42
7/01/17;NORTE DE SANTANDER;31
7/01/17;PUTUMAYO;28
7/01/17;SUCRE;23
7/01/17;TOLIMA;25
7/01/17;TOLIMA;28
7/01/17;VALLE;21
7/01/17;VALLE;15
7/01/17;VALLE;44
7/01/17;VALLE;19
7/01/17;VALLE;15
7/01/17;VALLE;17
7/01/17;VALLE;21
7/01/17;VALLE;24
8/01/17;ANTIOQUIA;41
8/01/17;ANTIOQUIA;17
8/01/17;ANTIOQUIA;40
8/01/17;ANTIOQUIA;17
8/01/17;ATLÁNTICO;25
8/01/17;BOLÍVAR;91
8/01/17;CALDAS;35
8/01/17;CASANARE;52
8/01/17;CAUCA;38
8/01/17;CAUCA;27
8/01/17;CUNDINAMARCA;31
8/01/17;CUNDINAMARCA;21
8/01/17;CUNDINAMARCA;24
8/01/17;CUNDINAMARCA;34
8/01/17;CUNDINAMARCA;19
8/01/17;CUNDINAMARCA;37
8/01/17;CUNDINAMARCA;19
8/01/17;GUAJIRA;58
8/01/17;GUAJIRA;25
8/01/17;HUILA;37
8/01/17;HUILA;63
8/01/17;NORTE DE SANTANDER;22
8/01/17;RISARALDA;20
8/01/17;SANTANDER;33
8/01/17;SANTANDER;29
8/01/17;TOLIMA;29
8/01/17;VALLE;17
8/01/17;VALLE;34
8/01/17;VALLE;18
8/01/17;VALLE;26
8/01/17;VALLE;17
8/01/17;VALLE;24
8/01/17;VALLE;22
8/01/17;VALLE;50
8/01/17;VALLE;27
9/01/17;ANTIOQUIA;36
9/01/17;ANTIOQUIA;16
9/01/17;ANTIOQUIA;30
9/01/17;ANTIOQUIA;43
9/01/17;ARAUCA;24
9/01/17;ARAUCA;25
9/01/17;ARAUCA;27
9/01/17;ATLÁNTICO;19
9/01/17;ATLÁNTICO;27
9/01/17;ATLÁNTICO;21
9/01/17;BOLÍVAR;23
9/01/17;CAUCA;36
9/01/17;CAUCA;47
9/01/17;CAUCA;20
9/01/17;CAUCA;30
9/01/17;CESAR;26
9/01/17;CESAR;53
17/01/17;ANTIOQUIA;26
9/01/17;CHOCÓ;31
9/01/17;CHOCÓ;55
9/01/17;CUNDINAMARCA;62
9/01/17;CUNDINAMARCA;25
9/01/17;CUNDINAMARCA;23
9/01/17;CUNDINAMARCA;28
9/01/17;CUNDINAMARCA;61
9/01/17;CUNDINAMARCA;18
9/01/17;META;31
9/01/17;NARIÑO;20
9/01/17;NORTE DE SANTANDER;28
9/01/17;NORTE DE SANTANDER;23
9/01/17;TOLIMA;41
9/01/17;VALLE;24
9/01/17;VALLE;53
9/01/17;VALLE;70
9/01/17;VALLE;19
10/01/17;ANTIOQUIA;42
10/01/17;ANTIOQUIA;26
10/01/17;ANTIOQUIA;34
10/01/17;ANTIOQUIA;18
10/01/17;ARAUCA;30
10/01/17;ATLÁNTICO;61
10/01/17;ATLÁNTICO;19
10/01/17;ATLÁNTICO;26
10/01/17;CAQUETÁ;42
10/01/17;CAUCA;37
10/01/17;CUNDINAMARCA;31
10/01/17;CUNDINAMARCA;20
10/01/17;CUNDINAMARCA;39
10/01/17;HUILA;53
10/01/17;NORTE DE SANTANDER;34
10/01/17;PUTUMAYO;47
10/01/17;QUINDÍO;41
10/01/17;SANTANDER;44
10/01/17;TOLIMA;1
10/01/17;VALLE;24
10/01/17;VALLE;18
10/01/17;VALLE;20
11/01/17;ANTIOQUIA;31
11/01/17;ANTIOQUIA;34
11/01/17;ANTIOQUIA;51
11/01/17;ANTIOQUIA;25
18/02/17;CAUCA;42
11/01/17;ANTIOQUIA;82
11/01/17;ARAUCA;55
11/01/17;ATLÁNTICO;29
11/01/17;ATLÁNTICO;33
11/01/17;ATLÁNTICO;26
11/01/17;ATLÁNTICO;35
11/01/17;CALDAS;29
11/01/17;CALDAS;29
11/01/17;CAUCA;52
11/01/17;CUNDINAMARCA;20
11/01/17;GUAJIRA;23
11/01/17;HUILA;28
11/01/17;NARIÑO;53
11/01/17;NORTE DE SANTANDER;31
11/01/17;NORTE DE SANTANDER;35
11/01/17;QUINDÍO;18
11/01/17;SUCRE;21
11/01/17;TOLIMA;38
11/01/17;VALLE;18
11/01/17;VALLE;17
11/01/17;VALLE;35
11/01/17;VALLE;37
11/01/17;VALLE;21
12/01/17;ANTIOQUIA;43
12/01/17;ANTIOQUIA;27
12/01/17;ANTIOQUIA;29
12/01/17;ANTIOQUIA;22
12/01/17;ANTIOQUIA;15
12/01/17;ANTIOQUIA;23
12/01/17;ANTIOQUIA;72
12/01/17;ATLÁNTICO;36
18/02/17;CAUCA;19
12/01/17;ATLÁNTICO;17
12/01/17;BOLÍVAR;33
12/01/17;CESAR;50
12/01/17;CÓRDOBA;18
12/01/17;CUNDINAMARCA;18
12/01/17;CUNDINAMARCA;60
12/01/17;CUNDINAMARCA;25
12/01/17;CUNDINAMARCA;25
12/01/17;CUNDINAMARCA;21
12/01/17;GUAJIRA;23
12/01/17;GUAVIARE;48
12/01/17;NORTE DE SANTANDER;45
12/01/17;RISARALDA;19
12/01/17;SANTANDER;82
12/01/17;VALLE;28
12/01/17;VALLE;16
12/01/17;VALLE;18
12/01/17;VALLE;21
12/01/17;VALLE;24
12/01/17;VALLE;25
12/01/17;VALLE;35
12/01/17;VALLE;38
12/01/17;VALLE;28
13/01/17;ANTIOQUIA;18
13/01/17;ANTIOQUIA;22
13/01/17;ANTIOQUIA;27
13/01/17;ANTIOQUIA;23
13/01/17;ANTIOQUIA;19
13/01/17;ANTIOQUIA;27
13/01/17;ATLÁNTICO;20
13/01/17;ATLÁNTICO;37
13/01/17;BOLÍVAR;31
13/01/17;CAUCA;65
13/01/17;CESAR;35
13/01/17;CÓRDOBA;32
13/01/17;CUNDINAMARCA;49
13/01/17;CUNDINAMARCA;30
13/01/17;CUNDINAMARCA;35
13/01/17;MAGDALENA;21
13/01/17;NARIÑO;29
13/01/17;NORTE DE SANTANDER;74
13/01/17;TOLIMA;17
13/01/17;TOLIMA;13
13/01/17;VALLE;28
14/01/17;ANTIOQUIA;53
14/01/17;ANTIOQUIA;32
14/01/17;ANTIOQUIA;68
14/01/17;ANTIOQUIA;32
14/01/17;ANTIOQUIA;34
14/01/17;ANTIOQUIA;29
14/01/17;ANTIOQUIA;29
14/01/17;ANTIOQUIA;48
14/01/17;ANTIOQUIA;23
14/01/17;ANTIOQUIA;36
14/01/17;ANTIOQUIA;33
14/01/17;ANTIOQUIA;23
14/01/17;ANTIOQUIA;22
14/01/17;ANTIOQUIA;29
14/01/17;ATLÁNTICO;33
14/01/17;ATLÁNTICO;15
14/01/17;CESAR;17
14/01/17;CÓRDOBA;37
14/01/17;CUNDINAMARCA;15
14/01/17;CUNDINAMARCA;18
14/01/17;CUNDINAMARCA;6
14/01/17;CUNDINAMARCA;26
14/01/17;CUNDINAMARCA;30
14/01/17;CUNDINAMARCA;22
14/01/17;CUNDINAMARCA;62
14/01/17;CUNDINAMARCA;18
14/01/17;HUILA;44
14/01/17;META;38
14/01/17;NARIÑO;43
14/01/17;NORTE DE SANTANDER;39
14/01/17;NORTE DE SANTANDER;27
14/01/17;PUTUMAYO;26
14/01/17;QUINDÍO;26
14/01/17;RISARALDA;32
14/01/17;RISARALDA;41
